EnhetNivaa	Nasjonaltkode	Fylkekode	Kommunekode	Organisasjonsnummer	Nasjonalt	Fylke	Kommune	EnhetNavn	2023-24.Alle kjønn.Alle eierformer.Antall lærere
4	I	50	5041	975289508	Hele landet	Trøndelag - Trööndelage	Snåase - Snåsa	Snåsa skole	28
4	I	50	5041	974620081	Hele landet	Trøndelag - Trööndelage	Snåase - Snåsa	Åarjel-Saemiej Skuvle	7
3	I	50	5006	5006	Hele landet	Trøndelag - Trööndelage	Steinkjer	Alle skoler	306
4	I	50	5006	975268829	Hele landet	Trøndelag - Trööndelage	Steinkjer	Beitstad skole	14
4	I	50	5006	975268853	Hele landet	Trøndelag - Trööndelage	Steinkjer	Binde skole	9
4	I	50	5006	975268896	Hele landet	Trøndelag - Trööndelage	Steinkjer	Byafossen skole	14
4	I	50	5006	975290107	Hele landet	Trøndelag - Trööndelage	Steinkjer	Egge barneskole	32
4	I	50	5006	975268837	Hele landet	Trøndelag - Trööndelage	Steinkjer	Egge ungdomsskole	35
4	I	50	5006	975279200	Hele landet	Trøndelag - Trööndelage	Steinkjer	Folla skole	5
4	I	50	5006	975268888	Hele landet	Trøndelag - Trööndelage	Steinkjer	Henning skole	8
4	I	50	5006	975268810	Hele landet	Trøndelag - Trööndelage	Steinkjer	Kvam skole	9
4	I	50	5006	875294962	Hele landet	Trøndelag - Trööndelage	Steinkjer	Lø skole	17
4	I	50	5006	975279170	Hele landet	Trøndelag - Trööndelage	Steinkjer	Malm skole	24
4	I	50	5006	975268934	Hele landet	Trøndelag - Trööndelage	Steinkjer	Mære skole	19
4	I	50	5006	875268872	Hele landet	Trøndelag - Trööndelage	Steinkjer	Ogndal skole	6
4	I	50	5006	986967257	Hele landet	Trøndelag - Trööndelage	Steinkjer	Steinkjer montessoriskole	17
4	I	50	5006	975268802	Hele landet	Trøndelag - Trööndelage	Steinkjer	Steinkjer skole	35
4	I	50	5006	975290093	Hele landet	Trøndelag - Trööndelage	Steinkjer	Steinkjer ungdomsskole	62
3	I	50	5035	5035	Hele landet	Trøndelag - Trööndelage	Stjørdal	Alle skoler	425
4	I	50	5035	975279529	Hele landet	Trøndelag - Trööndelage	Stjørdal	Elvran skole	7
4	I	50	5035	997271041	Hele landet	Trøndelag - Trööndelage	Stjørdal	Fagerhaug International School AS	26
4	I	50	5035	983451039	Hele landet	Trøndelag - Trööndelage	Stjørdal	Fagerhaug Kristne skole SA	27
4	I	50	5035	975279502	Hele landet	Trøndelag - Trööndelage	Stjørdal	Forradal oppvekstsenter skole	5
4	I	50	5035	979950403	Hele landet	Trøndelag - Trööndelage	Stjørdal	Fosslia skole	51
4	I	50	5035	975279499	Hele landet	Trøndelag - Trööndelage	Stjørdal	Halsen barneskole	57
4	I	50	5035	975289966	Hele landet	Trøndelag - Trööndelage	Stjørdal	Halsen ungdomsskole	41
4	I	50	5035	975279553	Hele landet	Trøndelag - Trööndelage	Stjørdal	Haraldreina skole	11
4	I	50	5035	975279561	Hele landet	Trøndelag - Trööndelage	Stjørdal	Hegra barneskole	18
4	I	50	5035	980851176	Hele landet	Trøndelag - Trööndelage	Stjørdal	Hegra ungdomsskole	24
4	I	50	5035	975290085	Hele landet	Trøndelag - Trööndelage	Stjørdal	Kvislabakken skole	21
4	I	50	5035	975279545	Hele landet	Trøndelag - Trööndelage	Stjørdal	Lånke skole	33
4	I	50	5035	975289451	Hele landet	Trøndelag - Trööndelage	Stjørdal	Skatval skole	25
4	I	50	5035	975279537	Hele landet	Trøndelag - Trööndelage	Stjørdal	Skjelstadmark oppvekstsenter skole	12
4	I	50	5035	975294625	Hele landet	Trøndelag - Trööndelage	Stjørdal	Stokkan ungdomsskole	67
3	I	50	5001	5001	Hele landet	Trøndelag - Trööndelage	Trondheim	Alle skoler	2 224
4	I	50	5001	976207815	Hele landet	Trøndelag - Trööndelage	Trondheim	Adventkirken skole Nidelven	10
4	I	50	5001	975278964	Hele landet	Trøndelag - Trööndelage	Trondheim	Berg skole	25
4	I	50	5001	973358502	Hele landet	Trøndelag - Trööndelage	Trondheim	Birralee International School Trondheim AS Avd skole	36
4	I	50	5001	975278867	Hele landet	Trøndelag - Trööndelage	Trondheim	Bispehaugen skole	33
4	I	50	5001	975279103	Hele landet	Trøndelag - Trööndelage	Trondheim	Blussuvoll skole	51
4	I	50	5001	975278883	Hele landet	Trøndelag - Trööndelage	Trondheim	Bratsberg skole	8
4	I	50	5001	975278956	Hele landet	Trøndelag - Trööndelage	Trondheim	Breidablikk skole	30
4	I	50	5001	975292886	Hele landet	Trøndelag - Trööndelage	Trondheim	Brundalen skole	33
4	I	50	5001	975278840	Hele landet	Trøndelag - Trööndelage	Trondheim	Byåsen skole	48
4	I	50	5001	975278891	Hele landet	Trøndelag - Trööndelage	Trondheim	Charlottenlund barneskole	49
4	I	50	5001	975290158	Hele landet	Trøndelag - Trööndelage	Trondheim	Charlottenlund ungdomsskole	40
4	I	50	5001	914169445	Hele landet	Trøndelag - Trööndelage	Trondheim	Dagskolen	18
4	I	50	5001	976677218	Hele landet	Trøndelag - Trööndelage	Trondheim	Dalgård skole og ressurssenter	66
4	I	50	5001	979195052	Hele landet	Trøndelag - Trööndelage	Trondheim	Eberg skole	32
4	I	50	5001	975299171	Hele landet	Trøndelag - Trööndelage	Trondheim	Flatåsen skole	61
4	I	50	5001	975289796	Hele landet	Trøndelag - Trööndelage	Trondheim	Hallset skole	41
4	I	50	5001	916594550	Hele landet	Trøndelag - Trööndelage	Trondheim	Hansbakken skole	16
4	I	50	5001	926159534	Hele landet	Trøndelag - Trööndelage	Trondheim	Heimdal Friskole, Kristen grunnskole Heimdal	11
4	I	50	5001	975298779	Hele landet	Trøndelag - Trööndelage	Trondheim	Hoeggen skole	42
4	I	50	5001	921181183	Hele landet	Trøndelag - Trööndelage	Trondheim	Huseby barneskole - Ac Møller tegnspråksenter	80
4	I	50	5001	975267792	Hele landet	Trøndelag - Trööndelage	Trondheim	Huseby ungdomsskole	39
4	I	50	5001	979195346	Hele landet	Trøndelag - Trööndelage	Trondheim	Hårstad skole	29
4	I	50	5001	975278905	Hele landet	Trøndelag - Trööndelage	Trondheim	Ila skole	61
4	I	50	5001	875299492	Hele landet	Trøndelag - Trööndelage	Trondheim	Kattem skole	48
4	I	50	5001	974588145	Hele landet	Trøndelag - Trööndelage	Trondheim	Klæbu ungdomsskole	24
4	I	50	5001	975278921	Hele landet	Trøndelag - Trööndelage	Trondheim	Lade skole	53
4	I	50	5001	983671632	Hele landet	Trøndelag - Trööndelage	Trondheim	Lianvatnet skole Skoleavdelingen Bup-Klinikk	15
4	I	50	5001	975278859	Hele landet	Trøndelag - Trööndelage	Trondheim	Lilleby skole	20
4	I	50	5001	983210058	Hele landet	Trøndelag - Trööndelage	Trondheim	Markaplassen skole	51
4	I	50	5001	913003284	Hele landet	Trøndelag - Trööndelage	Trondheim	Momo waldorfskole AS	5
4	I	50	5001	975289443	Hele landet	Trøndelag - Trööndelage	Trondheim	Nardo skole	28
4	I	50	5001	884675812	Hele landet	Trøndelag - Trööndelage	Trondheim	Nidaros idrettsungdomsskole	15
4	I	50	5001	875278932	Hele landet	Trøndelag - Trööndelage	Trondheim	Nidarvoll skole	34
4	I	50	5001	975278948	Hele landet	Trøndelag - Trööndelage	Trondheim	Nyborg skole	22
4	I	50	5001	975278972	Hele landet	Trøndelag - Trööndelage	Trondheim	Nypvang skole	14
4	I	50	5001	979195192	Hele landet	Trøndelag - Trööndelage	Trondheim	Okstad skole	20
4	I	50	5001	975278980	Hele landet	Trøndelag - Trööndelage	Trondheim	Ranheim skole	43
4	I	50	5001	975267806	Hele landet	Trøndelag - Trööndelage	Trondheim	Romolslia skole	19
4	I	50	5001	875279092	Hele landet	Trøndelag - Trööndelage	Trondheim	Rosenborg skole	52
4	I	50	5001	975300102	Hele landet	Trøndelag - Trööndelage	Trondheim	Rosten skole	34
4	I	50	5001	975278999	Hele landet	Trøndelag - Trööndelage	Trondheim	Rye skole	13
4	I	50	5001	875295942	Hele landet	Trøndelag - Trööndelage	Trondheim	Selsbakk skole	29
4	I	50	5001	976677269	Hele landet	Trøndelag - Trööndelage	Trondheim	Singsaker skole	28
4	I	50	5001	875290142	Hele landet	Trøndelag - Trööndelage	Trondheim	Sjetne skole	42
4	I	50	5001	983671772	Hele landet	Trøndelag - Trööndelage	Trondheim	Skolen St Olavs hospital	9
4	I	50	5001	975279006	Hele landet	Trøndelag - Trööndelage	Trondheim	Solbakken skole	10
4	I	50	5001	975279081	Hele landet	Trøndelag - Trööndelage	Trondheim	Spongdal skole	29
4	I	50	5001	975298582	Hele landet	Trøndelag - Trööndelage	Trondheim	Stabbursmoen skole	33
4	I	50	5001	975324761	Hele landet	Trøndelag - Trööndelage	Trondheim	Stavset skole	27
4	I	50	5001	975297519	Hele landet	Trøndelag - Trööndelage	Trondheim	Steindal skole	27
4	I	50	5001	974127016	Hele landet	Trøndelag - Trööndelage	Trondheim	Steinerskolen i Trondheim Grunnskole	31
4	I	50	5001	982196574	Hele landet	Trøndelag - Trööndelage	Trondheim	Steinerskolen på Rotvoll	24
4	I	50	5001	986859659	Hele landet	Trøndelag - Trööndelage	Trondheim	Stiftelsen Trondheim International School	23
4	I	50	5001	982722861	Hele landet	Trøndelag - Trööndelage	Trondheim	Stiftelsen Trondheim Kristne Grunnskole, tomasskolen	26
4	I	50	5001	975279014	Hele landet	Trøndelag - Trööndelage	Trondheim	Strindheim skole	42
4	I	50	5001	975279073	Hele landet	Trøndelag - Trööndelage	Trondheim	Sunnland skole	30
4	I	50	5001	975279065	Hele landet	Trøndelag - Trööndelage	Trondheim	Sverresborg skole	52
4	I	50	5001	975298515	Hele landet	Trøndelag - Trööndelage	Trondheim	Sørborgen skole	34
4	I	50	5001	975300072	Hele landet	Trøndelag - Trööndelage	Trondheim	Tanem skole	15
4	I	50	5001	975298736	Hele landet	Trøndelag - Trööndelage	Trondheim	Tonstad skole	54
4	I	50	5001	923189963	Hele landet	Trøndelag - Trööndelage	Trondheim	Trondheim idrettsungdomsskole AS	9
4	I	50	5001	916677375	Hele landet	Trøndelag - Trööndelage	Trondheim	Trondheim Montessori	4
4	I	50	5001	975279057	Hele landet	Trøndelag - Trööndelage	Trondheim	Ugla skole	48
4	I	50	5001	975294595	Hele landet	Trøndelag - Trööndelage	Trondheim	Utleira skole	35
4	I	50	5001	975327043	Hele landet	Trøndelag - Trööndelage	Trondheim	Vikåsen skole	29
4	I	50	5001	975279022	Hele landet	Trøndelag - Trööndelage	Trondheim	Åsheim barneskole	23
4	I	50	5001	975279049	Hele landet	Trøndelag - Trööndelage	Trondheim	Åsheim ungdomsskole	42
4	I	50	5001	975278875	Hele landet	Trøndelag - Trööndelage	Trondheim	Åsvang skole	41
4	I	50	5001	975279030	Hele landet	Trøndelag - Trööndelage	Trondheim	Åsveien skole og ressurssenter	59
3	I	50	5033	5033	Hele landet	Trøndelag - Trööndelage	Tydal	Alle skoler	13
4	I	50	5033	974550016	Hele landet	Trøndelag - Trööndelage	Tydal	Tydal barne- og ungdomsskole	13
3	I	50	5038	5038	Hele landet	Trøndelag - Trööndelage	Verdal	Alle skoler	189
4	I	50	5038	918526560	Hele landet	Trøndelag - Trööndelage	Verdal	Helgådal Montessori SA	5
4	I	50	5038	975279308	Hele landet	Trøndelag - Trööndelage	Verdal	Leksdal skole	6
4	I	50	5038	975279332	Hele landet	Trøndelag - Trööndelage	Verdal	Stiklestad skole	21
4	I	50	5038	975279235	Hele landet	Trøndelag - Trööndelage	Verdal	Verdalsøra barneskole	30
4	I	50	5038	975279340	Hele landet	Trøndelag - Trööndelage	Verdal	Verdalsøra ungdomsskole	47
4	I	50	5038	975279316	Hele landet	Trøndelag - Trööndelage	Verdal	Vinne skole	20
4	I	50	5038	974036606	Hele landet	Trøndelag - Trööndelage	Verdal	Vuku barne- og ungdomsskole	31
4	I	50	5038	975294633	Hele landet	Trøndelag - Trööndelage	Verdal	Ørmelen skole	29
3	I	50	5057	5057	Hele landet	Trøndelag - Trööndelage	Ørland	Alle skoler	146
4	I	50	5057	975282554	Hele landet	Trøndelag - Trööndelage	Ørland	Botngård barneskole	37
4	I	50	5057	925204730	Hele landet	Trøndelag - Trööndelage	Ørland	Botngård ungdomsskole	25
4	I	50	5057	974620472	Hele landet	Trøndelag - Trööndelage	Ørland	Brekstad barneskole	24
4	I	50	5057	917672938	Hele landet	Trøndelag - Trööndelage	Ørland	Fagerenget montessoriskole SA	5
4	I	50	5057	975282422	Hele landet	Trøndelag - Trööndelage	Ørland	Opphaug skole	20
4	I	50	5057	975282538	Hele landet	Trøndelag - Trööndelage	Ørland	Vallersund oppvekstsenter	9
4	I	50	5057	975289389	Hele landet	Trøndelag - Trööndelage	Ørland	Ørland ungdomsskole	26
3	I	50	5058	5058	Hele landet	Trøndelag - Trööndelage	Åfjord	Alle skoler	67
4	I	50	5058	975282589	Hele landet	Trøndelag - Trööndelage	Åfjord	Brandsfjord barne- og ungdomsskole	9
4	I	50	5058	974620855	Hele landet	Trøndelag - Trööndelage	Åfjord	Stokksund grunnskole og Sfo	8
4	I	50	5058	974577585	Hele landet	Trøndelag - Trööndelage	Åfjord	Sør-Roan skole	8
4	I	50	5058	974620847	Hele landet	Trøndelag - Trööndelage	Åfjord	Åset skole	42
2	I	38	0000	38	Hele landet	Vestfold og Telemark	Alle kommuner	Alle skoler	5 380
3	I	38	3813	3813	Hele landet	Vestfold og Telemark	Bamble	Alle skoler	146
4	I	38	3813	925959146	Hele landet	Vestfold og Telemark	Bamble	Bamble ungdomsskole	50
4	I	38	3813	875278282	Hele landet	Vestfold og Telemark	Bamble	Herre skole	9
4	I	38	3813	975278271	Hele landet	Vestfold og Telemark	Bamble	Langesund barneskole	25
4	I	38	3813	975278301	Hele landet	Vestfold og Telemark	Bamble	Rugtvedt skole	19
4	I	38	3813	975278298	Hele landet	Vestfold og Telemark	Bamble	Rønholt skole	9
4	I	38	3813	875278312	Hele landet	Vestfold og Telemark	Bamble	Stathelle barneskole	32
3	I	38	3815	3815	Hele landet	Vestfold og Telemark	Drangedal	Alle skoler	60
4	I	38	3815	994480227	Hele landet	Vestfold og Telemark	Drangedal	Drangedal 10-Årige skole	44
4	I	38	3815	975278476	Hele landet	Vestfold og Telemark	Drangedal	Kroken skole	10
4	I	38	3815	975278468	Hele landet	Vestfold og Telemark	Drangedal	Tørdal skule	6
3	I	38	3823	3823	Hele landet	Vestfold og Telemark	Fyresdal	Alle skoler	27
4	I	38	3823	975278727	Hele landet	Vestfold og Telemark	Fyresdal	Gimle skule	27
3	I	38	3811	3811	Hele landet	Vestfold og Telemark	Færder	Alle skoler	354
4	I	38	3811	975271250	Hele landet	Vestfold og Telemark	Færder	Borgheim ungdomsskole	62
4	I	38	3811	875271342	Hele landet	Vestfold og Telemark	Færder	Brattås skole	18
4	I	38	3811	975271285	Hele landet	Vestfold og Telemark	Færder	Føynland skole	26
4	I	38	3811	926381520	Hele landet	Vestfold og Telemark	Færder	Labakken skole	49
4	I	38	3811	974607549	Hele landet	Vestfold og Telemark	Færder	Lindhøy skole	24
4	I	38	3811	987110953	Hele landet	Vestfold og Telemark	Færder	Oserød skole	35
4	I	38	3811	973141791	Hele landet	Vestfold og Telemark	Færder	Steinerskolen i Vestfold	37
4	I	38	3811	975271277	Hele landet	Vestfold og Telemark	Færder	Teie skole	35
4	I	38	3811	975271358	Hele landet	Vestfold og Telemark	Færder	Teigar ungdomsskole	39
4	I	38	3811	874607592	Hele landet	Vestfold og Telemark	Færder	Tjøme ungdomsskole	18
4	I	38	3811	975271323	Hele landet	Vestfold og Telemark	Færder	Torød skole	11
3	I	38	3819	3819	Hele landet	Vestfold og Telemark	Hjartdal	Alle skoler	41
4	I	38	3819	920330576	Hele landet	Vestfold og Telemark	Hjartdal	Hjartdal montessoriskule	8
4	I	38	3819	975289958	Hele landet	Vestfold og Telemark	Hjartdal	Sauland skule	27
4	I	38	3819	920292348	Hele landet	Vestfold og Telemark	Hjartdal	Stiftinga Tuddal montessoriskule	6
3	I	38	3802	3802	Hele landet	Vestfold og Telemark	Holmestrand	Alle skoler	287
4	I	38	3802	975289656	Hele landet	Vestfold og Telemark	Holmestrand	Botne skole	27
4	I	38	3802	975268667	Hele landet	Vestfold og Telemark	Holmestrand	Ekeberg skole	33
4	I	38	3802	975268756	Hele landet	Vestfold og Telemark	Holmestrand	Galleberg skole	14
4	I	38	3802	974542714	Hele landet	Vestfold og Telemark	Holmestrand	Gjøklep ungdomsskole	43
4	I	38	3802	975268799	Hele landet	Vestfold og Telemark	Holmestrand	Hof skole	37
4	I	38	3802	887232482	Hele landet	Vestfold og Telemark	Holmestrand	Holmestrand Internasjonale montessoriskole	11
4	I	38	3802	975268764	Hele landet	Vestfold og Telemark	Holmestrand	Kjeldås skole	17
4	I	38	3802	975315320	Hele landet	Vestfold og Telemark	Holmestrand	Kleiverud skole	15
4	I	38	3802	931338854	Hele landet	Vestfold og Telemark	Holmestrand	Klokkerjordet skole	71
4	I	38	3802	975268748	Hele landet	Vestfold og Telemark	Holmestrand	Selvik skole	19
3	I	38	3801	3801	Hele landet	Vestfold og Telemark	Horten	Alle skoler	300
4	I	38	3801	973566911	Hele landet	Vestfold og Telemark	Horten	Bakkeåsen skole	5
4	I	38	3801	974605759	Hele landet	Vestfold og Telemark	Horten	Borre ungdomsskole	32
4	I	38	3801	974605708	Hele landet	Vestfold og Telemark	Horten	Fagerheim skole	13
4	I	38	3801	974605724	Hele landet	Vestfold og Telemark	Horten	Granly skole	43
4	I	38	3801	974605686	Hele landet	Vestfold og Telemark	Horten	Holtan ungdomsskole	42
4	I	38	3801	997269926	Hele landet	Vestfold og Telemark	Horten	Horten montessoriskole SA	3
4	I	38	3801	874605662	Hele landet	Vestfold og Telemark	Horten	Lillås skole	25
4	I	38	3801	974605740	Hele landet	Vestfold og Telemark	Horten	Lysheim skole	24
4	I	38	3801	974605678	Hele landet	Vestfold og Telemark	Horten	Nordskogen skole	25
4	I	38	3801	974605694	Hele landet	Vestfold og Telemark	Horten	Orerønningen ungdomsskole	28
4	I	38	3801	974605651	Hele landet	Vestfold og Telemark	Horten	Sentrum skole	37
4	I	38	3801	974605732	Hele landet	Vestfold og Telemark	Horten	Åsgården skole	19
3	I	38	3814	3814	Hele landet	Vestfold og Telemark	Kragerø	Alle skoler	122
4	I	38	3814	994480197	Hele landet	Vestfold og Telemark	Kragerø	Helle skole	18
4	I	38	3814	975278328	Hele landet	Vestfold og Telemark	Kragerø	Kragerø skole	60
4	I	38	3814	998250722	Hele landet	Vestfold og Telemark	Kragerø	Kragerøskjærgården montessoriskole	6
4	I	38	3814	975278409	Hele landet	Vestfold og Telemark	Kragerø	Levangsheia oppvekstsenter Avd skole	5
4	I	38	3814	975278387	Hele landet	Vestfold og Telemark	Kragerø	Sannidal skole	15
4	I	38	3814	975299422	Hele landet	Vestfold og Telemark	Kragerø	Sannidal ungdomsskole	18
3	I	38	3821	3821	Hele landet	Vestfold og Telemark	Kviteseid	Alle skoler	32
4	I	38	3821	975278689	Hele landet	Vestfold og Telemark	Kviteseid	Brunkeberg oppvekstsenter Avd skule	3
4	I	38	3821	975278646	Hele landet	Vestfold og Telemark	Kviteseid	Kviteseid skule	29
3	I	38	3805	3805	Hele landet	Vestfold og Telemark	Larvik	Alle skoler	573
4	I	38	3805	974584522	Hele landet	Vestfold og Telemark	Larvik	Berg skole	19
4	I	38	3805	974584697	Hele landet	Vestfold og Telemark	Larvik	Brunla ungdomsskole	26
4	I	38	3805	915619886	Hele landet	Vestfold og Telemark	Larvik	Fagerli skole	69
4	I	38	3805	974702444	Hele landet	Vestfold og Telemark	Larvik	Frøy skole	25
4	I	38	3805	974584549	Hele landet	Vestfold og Telemark	Larvik	Hedrum barneskole	18
4	I	38	3805	974584700	Hele landet	Vestfold og Telemark	Larvik	Hedrum ungdomsskole	43
4	I	38	3805	974584573	Hele landet	Vestfold og Telemark	Larvik	Hvarnes skole	4
4	I	38	3805	874584592	Hele landet	Vestfold og Telemark	Larvik	Jordet skole	26
4	I	38	3805	915225713	Hele landet	Vestfold og Telemark	Larvik	Kongshaugen Kristne grunnskole	20
4	I	38	3805	974584778	Hele landet	Vestfold og Telemark	Larvik	Kvelde skole	26
4	I	38	3805	974584611	Hele landet	Vestfold og Telemark	Larvik	Langestrand skole	9
4	I	38	3805	975271366	Hele landet	Vestfold og Telemark	Larvik	Lardal skole	32
4	I	38	3805	974584743	Hele landet	Vestfold og Telemark	Larvik	Mellomhagen ungdomsskole	24
4	I	38	3805	913998766	Hele landet	Vestfold og Telemark	Larvik	Mesterfjellet skole	56
4	I	38	3805	985090254	Hele landet	Vestfold og Telemark	Larvik	Ra ungdomsskole	39
4	I	38	3805	974584646	Hele landet	Vestfold og Telemark	Larvik	Sky skole	24
4	I	38	3805	974584654	Hele landet	Vestfold og Telemark	Larvik	Stavern skole	18
4	I	38	3805	974584662	Hele landet	Vestfold og Telemark	Larvik	Tjodalyng skole	44
4	I	38	3805	982548225	Hele landet	Vestfold og Telemark	Larvik	Valby skole	14
4	I	38	3805	974584689	Hele landet	Vestfold og Telemark	Larvik	Østre Halsen skole	37
3	I	38	3817	3817	Hele landet	Vestfold og Telemark	Midt-Telemark	Alle skoler	148
4	I	38	3817	975278492	Hele landet	Vestfold og Telemark	Midt-Telemark	Bø skule	50
4	I	38	3817	975290301	Hele landet	Vestfold og Telemark	Midt-Telemark	Bø ungdomsskule	34
4	I	38	3817	975278530	Hele landet	Vestfold og Telemark	Midt-Telemark	Folkestad skule	12
4	I	38	3817	912076512	Hele landet	Vestfold og Telemark	Midt-Telemark	Gvarv skole	42
4	I	38	3817	977209234	Hele landet	Vestfold og Telemark	Midt-Telemark	Sauar friskole	10
3	I	38	3822	3822	Hele landet	Vestfold og Telemark	Nissedal	Alle skoler	36
4	I	38	3822	975278719	Hele landet	Vestfold og Telemark	Nissedal	Kyrkjebygda oppvekstsenter Avdeling skule	6
4	I	38	3822	975289664	Hele landet	Vestfold og Telemark	Nissedal	Tveit skule / Nissedal ungdomsskule	30
3	I	38	3816	3816	Hele landet	Vestfold og Telemark	Nome	Alle skoler	93
4	I	38	3816	997189116	Hele landet	Vestfold og Telemark	Nome	Helgen montessoriskole	8
4	I	38	3816	974608642	Hele landet	Vestfold og Telemark	Nome	Holla 10-Årige skole	49
4	I	38	3816	974608650	Hele landet	Vestfold og Telemark	Nome	Lunde 10-Årige skole	36
3	I	38	3808	3808	Hele landet	Vestfold og Telemark	Notodden	Alle skoler	186
4	I	38	3808	975289222	Hele landet	Vestfold og Telemark	Notodden	Gransherad skole	13
4	I	38	3808	975278220	Hele landet	Vestfold og Telemark	Notodden	Heddal barneskole	26
4	I	38	3808	975290522	Hele landet	Vestfold og Telemark	Notodden	Heddal ungdomsskole	15
